id,authors,title,keywords,pubMonth,pubYear,volume,firstPage,lastPage,doi
ALFgd,"Schilling, CJ; Storm, BC; Anderson, MC",Examining the costs and benefits of inhibition in memory retrieval,Retrieval-induced forgetting; Inhibition; Interference; Stop-signal reaction time,NOV,2014,133,358,370,http://doi.org/10.1016/j.cognition.2014.07.003
cuVTn,"Pylkkanen, L; Bemis, DK; Elorrieta, EB",Building phrases in language production: An MEG study of simple composition,Language production; Magnetoencephalography; Anterior temporal lobe; Ventro-medial prefrontal cortex; Left inferior frontal gyrus; Minimal phrases,NOV,2014,133,371,384,http://doi.org/10.1016/j.cognition.2014.07.001
tzokk,"Liu, LQ; Kager, R",Perception of tones by infants learning a non-tone language,Infant; Speech perception; Lexical tone; Perceptual rebound; Acoustic salience; Statistical learning,NOV,2014,133,385,394,http://doi.org/10.1016/j.cognition.2014.06.004
TeTHx,"Baus, C; Sebanz, N; de la Fuente, V; Branzi, FM; Martin, C; Costa, A",On predicting others' words: Electrophysiological evidence of prediction in speech production,Joint action; Speech production; Lexical frequency,NOV,2014,133,395,407,http://doi.org/10.1016/j.cognition.2014.07.006
uQntS,"Escudero, P; Williams, D",Distributional learning has immediate and long-lasting effects,Statistical learning; Distributional learning; Longitudinal development; Non-native sound discrimination,NOV,2014,133,408,413,http://doi.org/10.1016/j.cognition.2014.07.002
KGGcR,"Weinbach, N; Henik, A",Alerting enhances attentional bias for salient stimuli: Evidence from a global/local processing task,Phasic arousal; Phasic alerting; Global/local processing; Saliency,NOV,2014,133,414,419,http://doi.org/10.1016/j.cognition.2014.07.005
rhcaK,"Hawthorne, K; Gerken, L",From pauses to clauses: Prosody facilitates learning of syntactic constituency,Prosody; Prosodic bootstrapping; Constituency; Syntax acquisition; Language acquisition,NOV,2014,133,420,428,http://doi.org/10.1016/j.cognition.2014.07.013
zuuVy,"Lench, HC; Smallman, R; Darbor, KE; Bench, SW",Motivated perception of probabilistic information,Desirability bias; Automatic optimism; Risk judgments; Unrealistic optimism; Social judgments,NOV,2014,133,429,442,http://doi.org/10.1016/j.cognition.2014.08.001
izEFn,"Vaidya, AR; Jin, CS; Fellows, LK",Eye spy: The predictive value of fixation patterns in detecting subtle and extreme emotions from faces,Emotion; Face perception; Expression; Modeling; Eye-tracking; Fixation,NOV,2014,133,443,456,http://doi.org/10.1016/j.cognition.2014.07.004
wlifs,"Mata, A; Schubert, AL; Ferreira, MB","The role of language comprehension in reasoning: How ""good-enough"" representations induce biases",Reasoning; Intuition; Dual process; Bias; Conflict detection; Good-enough representations,NOV,2014,133,457,463,http://doi.org/10.1016/j.cognition.2014.07.011
pXSoX,"Pfister, R; Janczyk, M; Wirth, R; Dignath, D; Kunde, W",Thinking with portals: Revisiting kinematic cues to intention,Action effects; Intention in action; Movement trajectories; Sensory anticipations,NOV,2014,133,464,473,http://doi.org/10.1016/j.cognition.2014.07.012
FcYpz,"Howard, LH; Carrazza, C; Woodward, AL",Neighborhood linguistic diversity predicts infants' social learning,Infant; Neighborhood diversity; Social learning; Imitation; Language,NOV,2014,133,474,479,http://doi.org/10.1016/j.cognition.2014.08.002
ieEZW,"Toelch, U; Jubera-Garcia, E; Kurth-Nelson, Z; Dolan, RJ",Competition strength influences individual preferences in an auction game,Social information; All pay auction; Decision-making; Preference formation; Competition,NOV,2014,133,480,487,http://doi.org/10.1016/j.cognition.2014.07.010
WuRUQ,"Gozli, DG; Moskowitz, JB; Pratt, J",Visual attention to features by associative learning,Visual attention; Feature-based attention; Associative learning; Episodic memory,NOV,2014,133,488,501,http://doi.org/10.1016/j.cognition.2014.07.014
RVjqK,"Nahmias, E; Shepard, J; Reuter, S",It's OK if 'my brain made me do it': People's intuitions about free will and neuroscientific prediction,Free will; Responsibility; Agency; Neuroscience; Prediction,NOV,2014,133,502,516,http://doi.org/10.1016/j.cognition.2014.07.009
LdPNt,"Boutin, A; Blandin, Y; Massen, C; Heuer, H; Badets, A",Conscious awareness of action potentiates sensorimotor learning,Action awareness; Unconscious processing; Sensorimotor learning; Chunking; Skilled actions,OCT,2014,133,1,9,http://doi.org/10.1016/j.cognition.2014.05.012
Zwhxe,"Martins, MD; Laaha, S; Freiberger, EM; Choi, S; Fitch, WT",How children perceive fractals: Hierarchical self-similarity and cognitive development,Recursion; Iteration; Hierarchy; Language evolution; Development; Visuo-spatial,OCT,2014,133,10,24,http://doi.org/10.1016/j.cognition.2014.05.010
wBqQq,"Kukona, A; Altmann, GTM; Kamide, Y","Knowing what, where, and when: Event comprehension in language processing",Competition; Event comprehension; Location; Space; Visual world paradigm,OCT,2014,133,25,31,http://doi.org/10.1016/j.cognition.2014.05.011
oNSMj,"James, PJ; Krishnan, S; Aydelott, J",Working memory predicts semantic comprehension in dichotic listening in older adults,Aging; Psycholinguistics; Auditory language processing; Dichotic listening; Working memory,OCT,2014,133,32,42,http://doi.org/10.1016/j.cognition.2014.05.014
sjWnl,"Schneider, D; Nott, ZE; Dux, PE",Task instructions and implicit theory of mind,Theory of Mind; Anticipatory looking; Implicit processing; Mentalizing; Automatic processing,OCT,2014,133,43,47,http://doi.org/10.1016/j.cognition.2014.05.016
lScMl,"White, LC; Pothos, EM; Busemeyer, JR",Sometimes it does hurt to ask: The constructive role of articulating impressions,Quantum probability; Interference effects; Affective uncertainty; Judgement and decision-making,OCT,2014,133,48,64,http://doi.org/10.1016/j.cognition.2014.05.015
cGupd,"Koster-Hale, J; Bedny, M; Saxe, R",Thinking about seeing: Perceptual sources of knowledge are encoded in the theory of mind brain regions of sighted and blind adults,Blindness; Theory of mind; Experience; Representation; fMRI; Multivoxel pattern analysis (MVPA),OCT,2014,133,65,78,http://doi.org/10.1016/j.cognition.2014.04.006
DMTRy,"Millar, JC; Turri, J; Friedman, O",For the greater goods? Ownership rights and utilitarian moral judgment,Moral judgment; Ownership; Ownership rights; Trolley problem; Property damage; Means versus side-effects,OCT,2014,133,79,84,http://doi.org/10.1016/j.cognition.2014.05.018
xiUqd,"White, J; Sundara, M",Biased generalization of newly learned phonological alternations by 12-month-old infants,Phonological alternations; Infant speech perception; Language acquisition; Learning biases; Phonetic similarity,OCT,2014,133,85,90,http://doi.org/10.1016/j.cognition.2014.05.020
cpEbR,"Crollen, V; NoeL, MP; Seron, X; Mahau, P; Lepore, F; Collignon, O",Visual experience influences the interactions between fingers and numbers,Finger-counting; Blindness; Grounded cognition,OCT,2014,133,91,96,http://doi.org/10.1016/j.cognition.2014.06.002
QfgHC,"Gummerum, M; Chu, MT","Outcomes and intentions in children's, adolescents', and adults' second- and third-party punishment behavior",Punishment; Children; Adolescents; Fairness; Intentions,OCT,2014,133,97,103,http://doi.org/10.1016/j.cognition.2014.06.001
RVRwK,"Phillips, ND; Hertwig, R; Kareev, Y; Avrahami, J",Rivals in the dark: How competition influences search in decisions under uncertainty,Decisions under uncertainty; Competition; Information search; Decisions from experience,OCT,2014,133,104,119,http://doi.org/10.1016/j.cognition.2014.06.006
GtinS,"Baltazar, M; Hazem, N; Vilarem, E; Beaucousin, V; Picq, JL; Conty, L",Eye contact elicits bodily self-awareness in human adults,Eye contact; Self-awareness; Arousal; Self-focused attention; Interoception,OCT,2014,133,120,127,http://doi.org/10.1016/j.cognition.2014.06.009
aDZuM,"Selbing, I; Lindstrom, B; Olsson, A",Demonstrator skill modulates observational aversive learning,Observational learning; Avoidance; Skill; Reinforcement learning,OCT,2014,133,128,139,http://doi.org/10.1016/j.cognition.2014.06.010
XLiKQ,"Seyfarth, S",Word informativity influences acoustic duration: Effects of contextual predictability on lexical representation,Probabilistic reduction; Acoustic reduction; Lexical representation; Speech production; Predictability; Informativity,OCT,2014,133,140,155,http://doi.org/10.1016/j.cognition.2014.06.013
QBXAw,"Grillo, N; Costa, J",A novel argument for the Universality of Parsing principles,Locality; Attachment preferences; Universality of Parsing principles; Relative Clauses; Pseudo Relatives,OCT,2014,133,156,187,http://doi.org/10.1016/j.cognition.2014.05.019
wNhKX,"Park, J; Brannon, EM",Improving arithmetic performance with number sense training: An investigation of underlying mechanism,Numerical cognition; Approximate number system; Cognitive training; Math; Approximate arithmetic; Arithmetic,OCT,2014,133,188,200,http://doi.org/10.1016/j.cognition.2014.06.011
kUJrv,"Amso, D; Haas, S; McShane, L; Badre, D",Working memory updating and the development of rule-guided behavior,Rule-guided behavior; Working memory; Development; Executive functions; Policy abstraction; Socioeconomic status,OCT,2014,133,201,210,http://doi.org/10.1016/j.cognition.2014.06.012
NzIbY,"Taylor, JET; Witt, JK",Altered attention for stimuli on the hands,Attention; Action; Embodied cognition; Multisensory integration,OCT,2014,133,211,225,http://doi.org/10.1016/j.cognition.2014.06.019
uwyKK,"Spalek, K; Hoshino, N; Wu, YJ; Damian, M; Thierry, G",Speaking two languages at once: Unconscious native word form access in second language production,Bilingualism; Speech; Lexical access; Phonological co-activation; Event-related potentials,OCT,2014,133,226,231,http://doi.org/10.1016/j.cognition.2014.06.016
myNru,"Bush, WS; Vecera, SP",Differential effect of one versus two hands on visual processing,Attention; Spatial attention; Hand position; Spatial sensitivity; Temporal sensitivity,OCT,2014,133,232,237,http://doi.org/10.1016/j.cognition.2014.06.014
tvMjT,"Joseph, HSSL; Wonnacott, E; Forbes, P; Nation, K",Becoming a written word: Eye movements reveal order of acquisition effects following incidental exposure to new words during silent reading,Word learning; Reading; Age of Acquisition; Eye movements,OCT,2014,133,238,248,http://doi.org/10.1016/j.cognition.2014.06.015
AzMWF,"Strickland, B; Fisher, M; Keil, F; Knobe, J",Syntax and intentionality: An automatic link between language and theory-of-mind,Theory-of-mind; Language; Intentionality; Cognitive biases; Syntax; Thematic roles,OCT,2014,133,249,261,http://doi.org/10.1016/j.cognition.2014.05.021
MwtWO,"Zhou, P; Crain, S; Zhan, LK",Grammatical aspect and event recognition in children's online sentence comprehension,Grammatical aspect; Event recognition; Temporal reference; Eye movements; Child language; Mandarin Chinese,OCT,2014,133,262,276,http://doi.org/10.1016/j.cognition.2014.06.018
zWTGe,"Banerjee, K; Bloom, P",Why did this happen to me? Religious believers' and non-believers' teleological reasoning about life events,Teleological reasoning; Fate; Religion; Life events; Theory of mind; Cognitive biases,OCT,2014,133,277,303,http://doi.org/10.1016/j.cognition.2014.06.017
WAyCI,"Rat-Fischer, L; O'Regan, JK; Fagard, J",Comparison of active and purely visual performance in a multiple-string means-end task in infants,String task; Means-end; Infants; Inhibitory control; Eye movements,OCT,2014,133,304,316,http://doi.org/10.1016/j.cognition.2014.06.005
KYfkH,"Staudte, M; Crocker, MW; Heloir, A; Kipp, M",The influence of speaker gaze on listener comprehension: Contrasting visual versus intentional accounts,Joint attention; Gaze; Arrows; Visual attention shifts; Referential intention; Language comprehension,OCT,2014,133,317,328,http://doi.org/10.1016/j.cognition.2014.06.003
btBgZ,"Desantis, A; Roussel, C; Waszak, F",The temporal dynamics of the perceptual consequences of action-effect prediction,Agency; Voluntary action; Action-effect prediction; Motor preparation; Motion perception,SEP,2014,132,243,250,http://doi.org/10.1016/j.cognition.2014.04.010
NPDIx,"Pfister, R; Pfeuffer, CU; Kunde, W",Perceiving by proxy: Effect-based action control with unperceivable effects,Action effects; Ideomotor theory; Sensory anticipations; Instruction; Imagery; Empathy,SEP,2014,132,251,261,http://doi.org/10.1016/j.cognition.2014.04.012
DYKHV,"Sandford, A; Burton, AM",Tolerance for distorted faces: Challenges to a configural processing account of familiar face recognition,Face recognition; Configural processing; Holistic processing; Aspect ratio,SEP,2014,132,262,268,http://doi.org/10.1016/j.cognition.2014.04.005
UovFF,"Milward, SJ; Kita, S; Apperly, IA",The development of co-representation effects in a joint task: Do children represent a co-actor?,Joint action; Co-representation; Development,SEP,2014,132,269,279,http://doi.org/10.1016/j.cognition.2014.04.008
lSlip,"Corral, D; Jones, M",The effects of relational structure on analogical learning,Relational structure; Schema refinement; Schema elaboration; Structured representation; Analogy; Relational category learning,SEP,2014,132,280,300,http://doi.org/10.1016/j.cognition.2014.04.007
TDkqK,"Gonzalez-Gomez, N; Hayashi, A; Tsuji, S; Mazuka, R; Nazzi, T",The role of the input on the development of the LC bias: A crosslinguistic comparison,Infants; Speech perception; Phonological acquisition; Phonotactics; Perception/production link; Labial-Coronal bias,SEP,2014,132,301,311,http://doi.org/10.1016/j.cognition.2014.04.004
oFaEB,"Sutherland, CAM; Thut, G; Romei, V",Hearing brighter: Changing in-depth visual perception through looming sounds,Crossmodal perception; Looming sounds; Audio-visual integration,SEP,2014,132,312,323,http://doi.org/10.1016/j.cognition.2014.04.011
nVpwA,"Debey, E; De Houwer, J; Verschuere, B",Lying relies on the truth,Deception; Cognitive processes; Truth activation; Distractors,SEP,2014,132,324,334,http://doi.org/10.1016/j.cognition.2014.04.009
lTpCj,"Gweon, H; Pelton, H; Konopka, JA; Schulz, LE",Sins of omission: Children selectively explore when teachers are under-informative,Cognitive development; Social learning; Causal learning; Epistemic trust; Social evaluation; Pragmatics,SEP,2014,132,335,341,http://doi.org/10.1016/j.cognition.2014.04.013
PPTYA,"Dewey, JA; Pacherie, E; Knoblich, G",The phenomenology of controlling a moving object with another person,Agency; Control; Joint action; Phenomenology,SEP,2014,132,383,397,http://doi.org/10.1016/j.cognition.2014.05.002
vwZDr,"Welsh, TN; McDougall, L; Paulson, S",The personification of animals: Coding of human and nonhuman body parts based on posture and function,Body schema; Nonhuman animal; Human; Extrastriate body area,SEP,2014,132,398,415,http://doi.org/10.1016/j.cognition.2014.05.003
fQbuY,"Pearson, DG; Ball, K; Smith, DT",Oculomotor preparation as a rehearsal mechanism in spatial working memory,Visual; Spatial; Working memory; Eye movement; Attention; Saccade,SEP,2014,132,416,428,http://doi.org/10.1016/j.cognition.2014.05.006
UyhqN,"Willits, JA; Seidenberg, MS; Saffran, JR",Distributional structure in language: Contributions to noun-verb difficulty differences in infant word recognition,Word recognition; Language acquisition; Verb learning; Statistical learning,SEP,2014,132,429,436,http://doi.org/10.1016/j.cognition.2014.05.004
RGFOX,"Bell, R; Schain, C; Echterhoff, G",How selfish is memory for cheaters? Evidence for moral and egoistic biases,Social cognition; Morality; Reciprocal altruism; Social value orientation; Cheater detection,SEP,2014,132,437,442,http://doi.org/10.1016/j.cognition.2014.05.001
QYMHB,"Solman, GJF; Kingstone, A",Balancing energetic and cognitive resources: Memory use during search depends on the orienting effector,Search; Memory; Embodied cognition,SEP,2014,132,443,454,http://doi.org/10.1016/j.cognition.2014.05.005
waoFs,"Shreves, WB; Hart, W; Adams, JM; Guadagno, RE; Eno, CA",The complex interplay between semantics and grammar in impression formation,Language; Verbs; Social cognition; Impression formation,SEP,2014,132,455,460,http://doi.org/10.1016/j.cognition.2014.05.007
notnc,"Lamb, YN; Thompson, JMD; Murphy, R; Wall, C; Kirk, IJ; Morgan, AR; Ferguson, LR; Mitchell, EA; Waldie, KE",Perceived stress during pregnancy and the catechol-O-methyltransferase (COMT) rs165599 polymorphism impacts on childhood IQ,Intelligence; Gene-environment; Longitudinal; Maternal stress; Child development,SEP,2014,132,461,470,http://doi.org/10.1016/j.cognition.2014.05.009
baLia,"Rochat, P; Robbins, E; Passos-Ferreira, C; Oliva, AD; Dias, MDG; Guo, LP",Ownership reasoning in children across cultures,Ownership; Reasoning; Children; Development; Culture,SEP,2014,132,471,484,http://doi.org/10.1016/j.cognition.2014.04.014
jYfzx,"Mayrhofer, R; Waldmann, MR",Indicators of causal agency in physical interactions: The role of the prior context,Force dynamics; Causal reasoning; Agency; Intervention; Michotte task; Physical causality,SEP,2014,132,485,490,http://doi.org/10.1016/j.cognition.2014.05.013
fLKQZ,"Perea, M; Abu Mallouh, R; Carreiras, M",Are root letters compulsory for lexical access in Semitic languages? The case of masked form-priming in Arabic,Lexical access; Word recognition; Masked priming,SEP,2014,132,491,500,http://doi.org/10.1016/j.cognition.2014.05.008
wdAJp,"Tooley, KM; Bock, K",On the parity of structural persistence in language production and comprehension,Structural persistence; Syntactic priming; Language comprehension and production,AUG,2014,132,101,136,http://doi.org/10.1016/j.cognition.2014.04.002
kiRci,"Basirat, A; Dehaene, S; Dehaene-Lambertz, G",A hierarchy of cortical responses to sequence violations in three-month-old infants,Mismatch response; Prediction; Brain development; Sequence learning; Rule extraction,AUG,2014,132,137,150,http://doi.org/10.1016/j.cognition.2014.03.013
TISfS,"Yeung, HH; Nazzi, T",Object labeling influences infant phonetic learning and generalization,Infant; Speech perception; Word learning; Prosody; Lexical stress,AUG,2014,132,151,163,http://doi.org/10.1016/j.cognition.2014.04.001
ZIjjp,"Fryer, L; Freeman, J; Pring, L","Touching words is not enough: How visual experience influences haptic-auditory associations in the ""Bouba-Kiki"" effect",Sound symbolism; Crossmodal integration; Touch; Blindness,AUG,2014,132,164,173,http://doi.org/10.1016/j.cognition.2014.03.015
glJaU,"Gillespie, M; James, AN; Federmeier, KD; Watson, DG",Verbal working memory predicts co-speech gesture: Evidence from individual differences,Gesture; Language production; Working memory; Lexical access; Individual differences,AUG,2014,132,174,180,http://doi.org/10.1016/j.cognition.2014.03.012
huHkf,"Yan, M; Zhou, W; Shu, H; Yusupu, R; Miao, DX; Krugel, A; Kliegl, R",Eye movements guided by morphological structure: Evidence from the Uighur language,Eye movements; Morphological structure; Landing position; Uighur,AUG,2014,132,181,215,http://doi.org/10.1016/j.cognition.2014.03.008
BIUdc,"Martin, A; Utsugi, A; Mazuka, R",The multidimensional nature of hyperspeech: Evidence from Japanese vowel devoicing,Japanese; Hyperspeech; Read speech; Infant-directed speech; Phonological rules,AUG,2014,132,216,228,http://doi.org/10.1016/j.cognition.2014.04.003
GhUHB,"Hoffmeister, RJ; Caldwell-Harris, CL",Acquiring English as a second language via print: The task for deaf children,Reading; Deaf; Deafness; Sign language; Second language acquisition; Descriptive model,AUG,2014,132,229,242,http://doi.org/10.1016/j.cognition.2014.03.014
OHuhB,"Heed, T; Roder, B",Motor coordination uses external spatial coordinates independent of developmental vision,Bimanual coordination; Congentially blind; Motor execution; Reference frames,JUL,2014,132,1,15,http://doi.org/10.1016/j.cognition.2014.03.005
GRcOW,"Bauml, KHT; Schlichting, A",Memory retrieval as a self-propagating process,Episodic memory; Retrieval-induced forgetting; Part-set cuing; Context; Context reactivation,JUL,2014,132,16,21,http://doi.org/10.1016/j.cognition.2014.03.007
gwfCN,"Gantman, AP; Van Bavel, JJ",The moral pop-out effect: Enhanced perceptual awareness of morally relevant stimuli,Morality; Awareness; Vision; Perception; Ambiguity,JUL,2014,132,22,29,http://doi.org/10.1016/j.cognition.2014.02.007
tbDQb,"Janczyk, M; Pfister, R; Hommel, B; Kunde, W",Who is talking in backward crosstalk? Disentangling response- from goal-conflict in dual-task performance,Dual-tasking; Action effects; Backward crosstalk; Ideomotor theory; Goals,JUL,2014,132,30,43,http://doi.org/10.1016/j.cognition.2014.03.001
bpJUC,"Noguchi, T; Stewart, N","In the attraction, compromise, and similarity effects, alternatives are repeatedly compared in pairs on single dimensions",Multi-alternative decision making; Eye-tracking; Context effects; Attraction; Compromise; Similarity,JUL,2014,132,44,56,http://doi.org/10.1016/j.cognition.2014.03.006
ynhFr,"Drucker, CB; Brannon, EM",Rhesus monkeys (Macaca mulatta) map number onto space,Numbers; Space; SNARC effect; Ordinal representation; Monkeys,JUL,2014,132,57,67,http://doi.org/10.1016/j.cognition.2014.03.011
mxGXx,"Rabovsky, M; McRae, K",Simulating the N400 ERP component as semantic network error: Insights from a feature-based connectionist attractor model of word meaning,N400; ERP; Connectionism; Network model; Prediction error; Semantic system,JUL,2014,132,68,89,http://doi.org/10.1016/j.cognition.2014.03.010
Pzeci,"Frey, R; Hertwig, R; Rieskamp, J",Fear shapes information acquisition in decisions from experience,Decisions from experience; Information search; Sampling; Emotional state; Fear; Risky choice,JUL,2014,132,90,99,http://doi.org/10.1016/j.cognition.2014.03.009
QDSzz,"McGeown, SP; Gray, EA; Robinson, JL; Dewhurst, SA",What factors underlie children's susceptibility to semantic and phonological false memories? Investigating the roles of language skills and auditory short-term memory,False memory development; Semantic DRM; Phonological DRM; Fuzzy trace theory; Associative activation theory,JUN,2014,131,323,329,http://doi.org/10.1016/j.cognition.2014.02.005
sMZuT,"Su, YH",Peak velocity as a cue in audiovisual synchrony perception of rhythmic stimuli,Audiovisual synchrony perception; Rhythm perception; Biological motion; Point-light figure; Visual beat,JUN,2014,131,330,344,http://doi.org/10.1016/j.cognition.2014.02.004
Lxnue,"Schwarzkopf, S; Schilbach, L; Vogeley, K; Timmermans, B",Making it explicit makes a difference: Evidence for a dissociation of spontaneous and intentional level 1 perspective taking in high-functioning autism,Visuospatial level 1 perspective taking; High-functioning autism; Asperger syndrome; Attention shift; Implicit processing,JUN,2014,131,345,354,http://doi.org/10.1016/j.cognition.2014.02.003
eznPG,"Kaneko, T; Tomonaga, M",Differential reliance of chimpanzees and humans on automatic and deliberate control of motor actions,Self-monitoring; Chimpanzees; Agency; Voluntary action; Imitation; Mirror system,JUN,2014,131,355,366,http://doi.org/10.1016/j.cognition.2014.02.002
zsjyB,"Bouvet, L; Simard-Meilleur, AA; Paignon, A; Mottron, L; Donnadieu, S",Auditory local bias and reduced global interference in autism,Global; Local; Autism; Auditory processing; Local bias; Perception,JUN,2014,131,367,372,http://doi.org/10.1016/j.cognition.2014.02.006
hpbvW,"Van Dyke, JA; Johns, CL; Kukona, A",Low working memory capacity is only spuriously related to poor reading comprehension,Interference; Individual differences; Comprehension; Working memory; Vocabulary; Corsi blocks,JUN,2014,131,373,403,http://doi.org/10.1016/j.cognition.2014.01.007
DVUAY,"Faivre, N; Koch, C",Temporal structure coding with and without awareness,Consciousness; Temporal integration; Continuous flash suppression; Apparent motion; Biological motion,JUN,2014,131,404,414,http://doi.org/10.1016/j.cognition.2014.02.008
TYQTO,"Nakayama, M; Saito, S",Within-word serial order control: Adjacent mora exchange and serial position effects in repeated single-word production,Speech error; Within-word exchange; Serial position effect; Speech production; Phonological short-term memory; Japanese,JUN,2014,131,415,430,http://doi.org/10.1016/j.cognition.2014.03.002
GUZey,"Schouwstra, M; de Swart, H",The semantic origins of word order,Gesture studies; Word order; Language evolution; Semantics,JUN,2014,131,431,436,http://doi.org/10.1016/j.cognition.2014.03.004
tiKnc,"Xu, JM; Harvey, N",Carry on winning: The gamblers' fallacy creates hot hand effects in online gambling,Hot-hand fallacy; Gamblers' fallacy; Sports betting,MAY,2014,131,173,180,http://doi.org/10.1016/j.cognition.2014.01.002
pLjgx,"Zeigenfuse, MD; Pleskac, TJ; Liu, TS",Rapid decisions from experience,Decision making; Decisions from experience; Rank-dependent utility theory; Prospect theory; Sequential sampling,MAY,2014,131,181,194,http://doi.org/10.1016/j.cognition.2013.12.012
TSHCw,"Markant, J; Amso, D",Leveling the playing field: Attention mitigates the effects of intelligence on memory,Selective attention; Memory; Intelligence; Education,MAY,2014,131,195,204,http://doi.org/10.1016/j.cognition.2014.01.006
AkIKb,"Du, F; Zhang, K; Abrams, RA","Hold the future, let the past go: Attention prefers the features of future targets",Contingent capture; Attentional control setting; Temporal order; Spatial blink; Attentional capture,MAY,2014,131,205,215,http://doi.org/10.1016/j.cognition.2013.12.015
zplUh,"Hargreaves, IS; Pexman, PM",Get rich quick: The signal to respond procedure reveals the time course of semantic richness effects during visual word recognition,Lexical semantics; Semantic richness; Visual word recognition; Signal to respond procedure; Time course; Situated cognition,MAY,2014,131,216,242,http://doi.org/10.1016/j.cognition.2014.01.001
wEgMg,"Riggs, AE; Kalish, CW; Alibali, MW",Property content content guides children's memory for social learning episodes,Memory cues; Social learning; Generalization; Development,MAY,2014,131,243,253,http://doi.org/10.1016/j.cognition.2014.01.004
MkDmz,"Knight, FL; Longo, MR; Bremner, AJ",Categorical perception of tactile distance,Self perception; Body representation; Tactile perception; Categorical perception; Tactile acuity,MAY,2014,131,254,262,http://doi.org/10.1016/j.cognition.2014.01.005
nBRDH,"Laeng, B; Bloem, IM; D'Ascenzo, S; Tommasi, L",Scrutinizing visual images: The role of gaze in mental imagery and memory,Imagery; Memory; Eye-tracking; Enactment,MAY,2014,131,263,283,http://doi.org/10.1016/j.cognition.2014.01.003
IWqPj,"Lucas, CG; Bridgers, S; Griffiths, TL; Gopnik, A",When children are better (or at least more open-minded) learners than adults: Developmental differences in learning the forms of causal relationships,Causality; Cognitive development; Bayesian models,MAY,2014,131,284,299,http://doi.org/10.1016/j.cognition.2013.12.010
qQMTw,"Cimpian, A; Petro, G",Building theory-based concepts: Four-year-olds preferentially seek explanations for features of kinds,Concepts; Explanations; Development,MAY,2014,131,300,310,http://doi.org/10.1016/j.cognition.2014.01.008
pKABT,"Cardona, JF; Kargieman, L; Sinay, V; Gershanik, O; Gelormini, C; Amoruso, L; Roca, M; Pineda, D; Trujillo, N; Michon, M; Garcia, AM; Szenkman, D; Bekinschtein, T; Manes, F; Ibanez, A",How embodied is action language? Neurological evidence from motor diseases,EPD; NMO; ATM; Action language; Representations; Embodied cognition,MAY,2014,131,311,322,http://doi.org/10.1016/j.cognition.2014.02.001
gzSqr,"Schotter, ER; Bicknell, K; Howard, I; Levy, R; Rayner, K",Task effects reveal cognitive flexibility responding to frequency and predictability: Evidence from eye movements in reading and proofreading,Reading; Eye movements; Task effects; Frequency; Predictability,APR,2014,131,1,27,http://doi.org/10.1016/j.cognition.2013.11.018
buqQb,"Wiegmann, A; Waldmann, MR",Transfer effects between moral dilemmas: A causal model theory,Moral judgment; Moral dilemmas; Causal models; Analogical mapping; Transfer effects,APR,2014,131,28,43,http://doi.org/10.1016/j.cognition.2013.12.004
vmgaK,"Hartley, C; Allen, ML",Intentions vs. resemblance: Understanding pictures in typical development and autism,Understanding pictures; Intentions; Resemblance; Typical development; Autism,APR,2014,131,44,59,http://doi.org/10.1016/j.cognition.2013.12.009
POksz,"Rakoczy, H; Cluver, A; Saucke, L; Stoffregen, N; Grabener, A; Migura, J; Call, J",Apes are intuitive statisticians,Comparative psychology; Primate cognition; Intuitive statistics; Numerical cognition,APR,2014,131,60,68,http://doi.org/10.1016/j.cognition.2013.12.011
qZREr,"Morrill, TH; Dilley, LC; McAuley, JD; Pitt, MA",Distal rhythm influences whether or not listeners hear a word in continuous speech: Support for a perceptual grouping hypothesis,Rhythm; Speech rate; Word segmentation; Word recognition; Perceptual grouping,APR,2014,131,69,74,http://doi.org/10.1016/j.cognition.2013.12.006
IXOUJ,"Heit, E; Rotello, CM",Traditional difference-score analyses of reasoning are flawed,Reasoning; Deduction; Syllogistic reasoning; Conditional reasoning; Belief bias; Signal detection theory,APR,2014,131,75,91,http://doi.org/10.1016/j.cognition.2013.12.003
kHHHo,"Hyde, DC; Khanum, S; Spelke, ES","Brief non-symbolic, approximate number practice enhances subsequent exact symbolic arithmetic in children",Numerical cognition; Symbols; Mathematics; Approximate number system; Children; Training,APR,2014,131,92,107,http://doi.org/10.1016/j.cognition.2013.12.007
mLOKU,"Piazza, J; Landy, JF; Goodwin, GP","Cruel nature: Harmfulness as an important, overlooked dimension in judgments of moral standing",Moral standing; Harmfulness; Patiency; Agency; Intelligence; Animals,APR,2014,131,108,124,http://doi.org/10.1016/j.cognition.2013.12.013
ZwIdH,"Wnuk, E; Majid, A",Revisiting the limits of language: The odor lexicon of Maniq,Olfaction; Olfactory naming; Perceptual language; Cross-cultural; Maniq; Aslian,APR,2014,131,125,138,http://doi.org/10.1016/j.cognition.2013.12.008
Hyrbr,"Ferguson, B; Graf, E; Waxman, SR",Infants use known verbs to learn novel nouns: Evidence from 15-and 19-month-olds,Language development; Word learning; Infants; Nouns; Verbs; Selectional restrictions,APR,2014,131,139,146,http://doi.org/10.1016/j.cognition.2013.12.014
